state,year,h2a_workers_cert,emp_farmworker,h2a_per_farmworker,h2a_per_farmworker_z
Vermont,2016,520.0,240.0,2.1666666666666665,-0.21565750309445467
Vermont,2017,527.0,560.0,0.9410714285714286,-0.48531774367886743
Vermont,2018,546.0,530.0,1.030188679245283,-0.46570981888447815
Vermont,2019,499.0,490.0,1.0183673469387755,-0.46831079448777385
Vermont,2020,464.0,240.0,1.9333333333333333,-0.2669964124237843
Vermont,2021,485.0,310.0,1.564516129032258,-0.3481450110411119
Virginia,2011,4071.0,990.0,4.112121212121212,0.21238898767735903
Virginia,2012,3571.0,1010.0,3.5356435643564357,0.08555012901029711
Virginia,2013,4221.5,1010.0,4.17970297029703,0.22725858948580901
Virginia,2014,4872.0,830.0,5.869879518072289,0.5991378203577811
Virginia,2015,4960.0,890.0,5.573033707865169,0.533824648350575
Virginia,2016,5074.0,1062.5,4.775529411764706,0.3583546451480639
Virginia,2017,5153.0,1235.0,4.172469635627531,0.22566708300261132
Virginia,2018,5697.0,1407.5,4.047602131438721,0.19819324810662986
Virginia,2019,5282.0,1580.0,3.3430379746835444,0.04317229656227436
Virginia,2020,3940.0,1340.0,2.9402985074626864,-0.04544001054198636
Virginia,2021,4604.0,1610.0,2.8596273291925467,-0.06318959757070447
Washington,2011,5068.0,5050.0,1.0035643564356436,-0.47156780614738764
Washington,2012,7086.0,5990.0,1.1829716193656092,-0.43209392098488175
Washington,2013,11104.5,6310.0,1.759825673534073,-0.3051722439139775
Washington,2014,15123.0,8410.0,1.7982164090368609,-0.29672536467513216
Washington,2015,19408.0,10160.0,1.910236220472441,-0.27207832920778996
Washington,2016,22321.0,10490.0,2.1278360343183986,-0.2242011701515758
Washington,2017,28374.0,9710.0,2.922142121524202,-0.049434849333889974
Washington,2018,29991.0,11100.0,2.7018918918918917,-0.09789516320042087
Washington,2019,30650.0,12720.0,2.4095911949685536,-0.16220830167005143
Washington,2020,26832.0,14850.0,1.806868686868687,-0.2948216567875595
Washington,2021,28727.0,9570.0,3.001776384535005,-0.03191340844152015
West Virginia,2011,38.0,150.0,0.25333333333333335,-0.6366365595949579
West Virginia,2012,134.0,310.0,0.432258064516129,-0.5972688429479512
West Virginia,2013,85.5,240.0,0.35625,-0.6139924335157715
West Virginia,2014,37.0,280.0,0.13214285714285715,-0.6633013604609057
West Virginia,2015,72.0,260.0,0.27692307692307694,-0.6314462522781467
West Virginia,2016,116.0,230.0,0.5043478260869565,-0.5814073726642754
West Virginia,2017,182.0,220.0,0.8272727272727273,-0.510356177426451
West Virginia,2018,217.0,210.0,1.0333333333333334,-0.4650179198369131
West Virginia,2019,255.0,240.0,1.0625,-0.45860055617074685
West Virginia,2020,239.0,270.0,0.8851851851851852,-0.49761405274442394
West Virginia,2021,268.0,70.0,3.8285714285714287,0.15000125927158736
Wisconsin,2011,126.0,850.0,0.14823529411764705,-0.6597606397634628
Wisconsin,2012,171.0,940.0,0.1819148936170213,-0.6523503230279778
Wisconsin,2013,331.5,920.0,0.36032608695652174,-0.6130955969785744
Wisconsin,2014,492.0,1220.0,0.40327868852459015,-0.6036449981898806
Wisconsin,2015,448.0,1310.0,0.3419847328244275,-0.6171311331932803
Wisconsin,2016,853.0,1120.0,0.7616071428571428,-0.5248041752166044
Wisconsin,2017,1279.0,1470.0,0.8700680272108844,-0.5009401887553945
Wisconsin,2018,1570.0,1450.0,1.0827586206896551,-0.4541431754962176
Wisconsin,2019,1992.0,1850.0,1.0767567567567569,-0.4554637289887521
Wisconsin,2020,1997.0,1080.0,1.849074074074074,-0.28553546301493116
Wisconsin,2021,2329.0,1460.0,1.5952054794520547,-0.341392620561492
Wyoming,2011,336.0,40.0,8.4,1.1558247889890667
Wyoming,2012,392.0,100.0,3.92,0.1701177298659369
Wyoming,2013,350.5,120.0,2.9208333333333334,-0.04972281401215694
Wyoming,2014,309.0,80.0,3.8625,0.15746635578120918
Wyoming,2015,326.0,60.0,5.433333333333334,0.5030872275161609
Wyoming,2016,344.0,40.0,8.6,1.1998295684142064
Wyoming,2017,443.0,50.0,8.86,1.2570357816668878
Wyoming,2018,426.0,50.0,8.52,1.1822276566441503
Wyoming,2019,472.0,70.0,6.742857142857143,0.7912137594664804
Wyoming,2020,455.0,40.0,11.375,1.81039588293802
Wyoming,2021,602.0,80.0,7.525,0.9633038790040804
